time[s],thrust[N]
6.1636,1.000471448
6.1638,0.938834403
6.164,0.969583439
6.1642,1.000329564
6.1644,1.00028227
6.1646,0.630766349
6.1648,0.938612488
6.165,0.969354245
6.1652,0.969308406
6.1654,0.938479339
6.1656,1.030780275
6.1658,0.999951207
6.166,1.030682774
6.1662,1.030634023
6.1664,0.969033373
6.1666,0.999762028
6.1668,0.938168657
6.167,1.030439021
6.1672,0.999620144
6.1674,0.938035508
6.1676,1.03029277
6.1678,0.937946742
6.168,0.999430966
6.1682,0.999383671
6.1684,0.937813593
6.1686,0.968529146
6.1688,0.968483307
6.169,0.999194492
6.1692,0.937636061
6.1694,0.906837565
6.1696,0.968299951
6.1698,0.906751711
6.17,0.998958019
6.1702,0.783672699
6.1704,0.906622929
6.1706,0.968070757
6.1708,0.937280996
6.171,0.967979079
6.1712,1.060156271
6.1714,0.998626956
6.1716,0.967841563
6.1718,0.967795724
6.172,1.059955446
6.1722,1.029171509
6.1724,0.998390483
6.1726,1.029074008
6.1728,0.906107802
6.173,1.059704415
6.1732,1.028927756
6.1734,1.028879006
6.1736,0.967383174
6.1738,0.936615251
6.174,0.967291497
6.1742,0.936526485
6.1744,0.905764385
6.1746,1.059302764
6.1748,0.967108141
6.175,1.059202352
6.1752,0.997728357
6.1754,0.966970625
6.1756,0.966924786
6.1758,0.997586473
6.176,0.966833108
6.1762,0.90537804
6.1764,0.905335112
6.1766,0.935993888
6.1768,1.028050248
6.177,1.028001497
6.1772,0.997255411
6.1774,0.966512236
6.1776,1.027855246
6.1778,0.905034622
6.178,1.027757745
6.1782,0.904948767
6.1784,0.935594441
6.1786,1.058298638
6.1788,0.966191364
6.179,1.027513992
6.1792,0.874051354
6.1794,0.966053848
6.1796,0.966008009
6.1798,0.843248529
6.18,0.996593285
6.1802,0.965870492
6.1804,0.904476568
6.1806,0.904433641
6.1808,0.904390714
6.181,0.996356812
6.1812,0.904304859
6.1814,1.05759575
6.1816,0.996214928
6.1818,0.904176077
6.182,0.965457943
6.1822,0.904090223
6.1824,0.873387811
6.1826,1.026636483
6.1828,0.965274587
6.183,0.934573631
6.1832,0.965182909
6.1834,0.873180454
6.1836,0.965091232
6.1838,0.903746805
6.184,0.964999554
6.1842,0.964953715
6.1844,0.964907876
6.1846,0.995505508
6.1848,0.903532169
6.185,0.96477036
6.1852,0.934085418
6.1854,0.903403387
6.1856,0.933996652
6.1858,0.903317533
6.186,0.964541165
6.1862,0.903231679
6.1864,0.964449488
6.1866,0.964403649
6.1868,0.96435781
6.187,1.239945979
6.1872,0.903017042
6.1874,0.964220293
6.1876,1.056039355
6.1878,0.964128616
6.188,0.872226612
6.1882,0.964036938
6.1884,0.963991099
6.1886,1.025173969
6.1888,0.933286523
6.189,0.994465025
6.1892,0.963807744
6.1894,0.933153374
6.1896,0.994323141
6.1898,0.933064608
6.19,0.963624388
6.1902,0.994181257
6.1904,0.963532711
6.1906,0.994086668
6.1908,0.902244352
6.191,1.024588963
6.1912,1.024540213
6.1914,0.932709544
6.1916,0.963257678
6.1918,0.902029716
6.192,0.963166
6.1922,0.963120161
6.1924,0.993661016
6.1926,1.177125149
6.1928,0.932398862
6.193,0.932354479
6.1932,0.962890967
6.1934,0.871106884
6.1936,0.993377248
6.1938,0.932176947
6.194,1.023857706
6.1942,0.840367407
6.1944,0.962615934
6.1946,0.993140774
6.1948,0.870816584
6.195,0.901342881
6.1952,0.901299954
6.1954,1.054081309
6.1956,0.992904301
6.1958,0.870609227
6.196,0.931688734
6.1962,0.962203384
6.1964,0.839927235
6.1966,0.962111706
6.1968,0.839847204
6.197,0.962020028
6.1972,0.870318927
6.1974,0.900827754
6.1976,0.992431354
6.1978,0.9007419
6.198,0.931244903
6.1982,0.778478144
6.1984,0.961699156
6.1986,0.931111754
6.1988,0.839447048
6.199,0.931022988
6.1992,0.869904213
6.1994,0.839327002
6.1996,0.961424123
6.1998,0.900312627
6.2,0.9002697
6.2002,0.93075669
6.2004,0.900183846
6.2006,0.900140919
6.2008,0.96114909
6.201,1.052675532
6.2012,0.900012137
6.2014,0.961011574
6.2016,0.991485461
6.2018,0.899883355
6.202,0.899840428
6.2022,0.838766783
6.2024,0.899754574
6.2026,0.930224093
6.2028,0.869157728
6.203,1.021663934
6.2032,0.930090944
6.2034,0.83852669
6.2036,0.960507346
6.2038,1.051972644
6.204,0.960415669
6.2042,0.929869029
6.2044,0.899325301
6.2046,0.990776041
6.2048,0.960232313
6.205,1.021176429
6.2052,0.899153592
6.2054,0.899110665
6.2056,0.899067738
6.2058,1.020981427
6.206,0.95995728
6.2062,0.959911441
6.2064,0.929380816
6.2066,1.051269756
6.2068,0.898810175
6.207,0.929247667
6.2072,0.959682247
6.2074,0.959636408
6.2076,0.959590569
6.2078,0.95954473
6.208,0.959498892
6.2082,0.898509684
6.2084,0.928936985
6.2086,0.989830148
6.2088,0.959315536
6.209,0.959269697
6.2092,0.898295048
6.2094,0.715474424
6.2096,0.959132181
6.2098,0.959086342
6.21,0.959040503
6.2102,0.898080412
6.2104,0.958948825
6.2106,0.897994557
6.2108,0.958857148
6.211,0.958811309
6.2112,0.928315623
6.2114,0.897822849
6.2116,0.867332986
6.2118,0.958627953
6.212,0.928138091
6.2122,0.89765114
6.2124,0.8671671
6.2126,0.836685973
6.2128,0.897522358
6.213,0.897479431
6.2132,0.927871792
6.2134,0.866959743
6.2136,0.836485895
6.2138,0.8668768
6.214,0.897264795
6.2142,0.836365848
6.2144,0.89717894
6.2146,0.897136013
6.2148,0.897093086
6.215,0.653672666
6.2152,0.897007231
6.2154,0.896964304
6.2156,0.836085739
6.2158,0.957711176
6.216,0.836005708
6.2162,0.835965692
6.2164,0.866337672
6.2166,0.896706741
6.2168,0.927072898
6.217,0.896620886
6.2172,0.805359441
6.2174,0.866130315
6.2176,0.896492105
6.2178,0.835645567
6.218,0.9268066
6.2182,0.926762216
6.2184,0.957115271
6.2186,0.896277469
6.2188,0.926629067
6.219,0.865798544
6.2192,0.926540301
6.2194,0.835325443
6.2196,0.896062832
6.2198,0.926407152
6.22,0.865591187
6.2202,0.956702721
6.2204,0.987039762
6.2206,0.804703925
6.2208,0.895805269
6.221,0.895762342
6.2212,0.956473527
6.2214,0.895676487
6.2216,0.956381849
6.2218,0.895590633
6.222,0.865176473
6.2222,0.956244333
6.2224,0.834725209
6.2226,0.834685193
6.2228,0.895375997
6.223,0.89533307
6.2232,0.895290142
6.2234,0.773803046
6.2236,0.986283047
6.2238,0.925519491
6.224,0.895118434
6.2242,0.834365068
6.2244,0.895032579
6.2246,0.955694267
6.2248,0.955648428
6.225,0.894903797
6.2252,0.83416499
6.2254,0.894817943
6.2256,0.864429987
6.2258,0.834044944
6.226,0.894689161
6.2262,0.712602269
6.2264,0.864264102
6.2266,0.86422263
6.2268,0.833844866
6.227,0.894474525
6.2272,0.864098216
6.2274,0.833724819
6.2276,0.894345744
6.2278,0.803315773
6.228,0.833604772
6.2282,0.833564757
6.2284,0.894174035
6.2286,0.833484725
6.2288,0.772801239
6.229,0.772764135
6.2292,0.833364679
6.2294,0.833324663
6.2296,0.833284647
6.2298,0.833244632
6.23,0.863517617
6.2302,0.833164601
6.2304,0.802814496
6.2306,0.802775937
6.2308,0.772430199
6.231,0.833004538
6.2312,0.832964523
6.2314,0.893530126
6.2316,0.711679076
6.2318,0.711644884
6.232,0.863102903
6.2322,0.863061431
6.2324,0.832724429
6.2326,0.772096264
6.2328,0.832644398
6.233,0.802313219
6.2332,0.771984952
6.2334,0.862812603
6.2336,0.832484336
6.2338,0.83244432
6.234,0.80212042
6.2342,0.832364289
6.2344,0.771762328
6.2346,0.771725224
6.2348,0.862522303
6.235,0.862480831
6.2352,0.832164211
6.2354,0.771576808
6.2356,0.83208418
6.2358,0.953127291
6.236,0.832004149
6.2362,0.892499873
6.2364,0.892456946
6.2366,0.771354185
6.2368,0.892371091
6.237,0.771279977
6.2372,0.862024646
6.2374,0.89224231
6.2376,0.831684024
6.2378,0.892156455
6.238,0.831603993
6.2382,0.861817289
6.2384,0.831523961
6.2386,0.891984746
6.2388,0.83144393
6.239,0.770908937
6.2392,0.861609932
6.2394,0.831323883
6.2396,0.770797625
6.2398,0.891727183
6.24,0.831203837
6.2402,0.921880082
6.2404,0.800886508
6.2406,0.83108379
6.2408,0.891512547
6.241,0.861236689
6.2412,0.891426692
6.2414,0.891383765
6.2416,0.830883712
6.2418,0.830843696
6.242,0.830803681
6.2422,0.830763665
6.2424,0.83072365
6.2426,0.80046235
6.2428,0.860863447
6.243,1.011913837
6.2432,0.830563587
6.2434,0.890954493
6.2436,0.830483556
6.2438,0.86065609
6.244,0.830403525
6.2442,0.830363509
6.2444,0.830323494
6.2446,0.800076752
6.2448,0.860448733
6.245,0.799999633
6.2452,0.830163431
6.2454,0.76972161
6.2456,0.8300834
6.2458,0.830043385
6.246,0.769610298
6.2462,0.829963353
6.2464,0.769536091
6.2466,0.739306819
6.2468,0.860034018
6.247,0.739235523
6.2472,0.859951076
6.2474,0.82972326
6.2476,0.769313467
6.2478,0.890010094
6.248,0.739057282
6.2482,0.829563198
6.2484,0.829523182
6.2486,0.859660776
6.2488,0.799266997
6.249,0.769053739
6.2492,0.799189878
6.2494,0.768979531
6.2496,0.768942427
6.2498,0.738736449
6.25,0.829203057
6.2502,0.798997079
6.2504,0.829123026
6.2506,0.82908301
6.2508,0.829042995
6.251,0.73852256
6.2512,0.828962964
6.2514,0.768608492
6.2516,0.768571388
6.2518,0.828842917
6.252,0.738344319
6.2522,0.828762886
6.2524,0.768422972
6.2526,0.768385868
6.2528,0.768348764
6.253,0.76831166
6.2532,0.768274556
6.2534,0.768237452
6.2536,0.738059134
6.2538,0.888722277
6.254,0.828402745
6.2542,0.82836273
6.2544,0.768051932
6.2546,0.828282699
6.2548,0.798110204
6.255,0.76794062
6.2552,0.828162652
6.2554,0.918506971
6.2556,0.797955965
6.2558,0.797917405
6.256,0.797878845
6.2562,0.797840285
6.2564,0.767680893
6.2566,0.767643789
6.2568,0.767606685
6.257,0.135123811
6.2572,0.887992515
6.2574,0.82772248
6.2576,0.827682465
6.2578,0.857753091
6.258,0.767384061
6.2582,0.797454688
6.2584,0.857628677
6.2586,0.767272749
6.2588,0.767235645
6.259,0.827402356
6.2592,0.767161437
6.2594,0.737025338
6.2596,0.767087229
6.2598,0.827242293
6.26,0.767013021
6.2602,0.827162262
6.2604,0.827122247
6.2606,0.736811449
6.2608,0.736775801
6.261,0.706652804
6.2612,0.796876291
6.2614,0.736668856
6.2616,0.76671619
6.2618,0.796760612
6.262,0.706481842
6.2622,0.766604878
6.2624,0.826722091
6.2626,0.195092325
6.2628,0.826642059
6.263,0.706310881
6.2632,0.736348023
6.2634,0.706242496
6.2636,0.796413574
6.2638,0.766308046
6.264,0.766270942
6.2642,0.796297895
6.2644,0.766196734
6.2646,0.736098486
6.2648,0.766122526
6.265,0.73602719
6.2652,0.766048319
6.2654,0.796066536
6.2656,0.765974111
6.2658,0.705832188
6.266,0.705797996
6.2662,0.735813301
6.2664,0.765825695
6.2666,0.675648833
6.2668,0.705661226
6.267,0.67558336
6.2672,0.795719498
6.2674,0.765640175
6.2676,0.705524457
6.2678,0.705490265
6.268,0.705456073
6.2682,0.525212243
6.2684,0.705387688
6.2686,0.735385523
6.2688,0.705319303
6.269,0.705285111
6.2692,0.705250919
6.2694,0.79529534
6.2696,0.675157785
6.2698,0.765194927
6.27,0.825201498
6.2702,0.795141101
6.2704,0.765083616
6.2706,0.735029042
6.2708,0.70497738
6.271,0.764972304
6.2712,0.734922098
6.2714,0.764898096
6.2716,0.734850801
6.2718,0.734815153
6.272,0.734779505
6.2722,0.76474968
6.2724,0.764712576
6.2726,0.704669649
6.2728,0.764638368
6.273,0.734601264
6.2732,0.824561249
6.2734,0.764527056
6.2736,0.764489952
6.2738,-0.735255986
6.274,0.704430303
6.2742,0.64441358
6.2744,0.794331346
6.2746,0.764304432
6.2748,0.734280431
6.275,0.734244783
6.2752,0.704225149
6.2754,0.704190956
6.2756,0.794099987
6.2758,0.764081809
6.276,0.794022868
6.2762,0.734030894
6.2764,0.55414374
6.2766,0.763933393
6.2768,0.763896289
6.277,0.733888301
6.2772,0.793791509
6.2774,0.733817005
6.2776,0.703814841
6.2778,0.763710769
6.278,0.733710061
6.2782,0.703712264
6.2784,0.703678072
6.2786,0.643725405
6.2788,0.763525249
6.279,0.73353182
6.2792,0.733496172
6.2794,-1.4830921
6.2796,0.703472918
6.2798,0.733389227
6.28,0.673455487
6.2802,0.733317931
6.2804,0.673390014
6.2806,0.613467919
6.2808,0.673324541
6.281,0.733175339
6.2812,0.613378445
6.2814,0.733104042
6.2816,0.643256195
6.2818,0.673160858
6.282,0.762931586
6.2822,0.73296145
6.2824,0.762857378
6.2826,0.702960033
6.2828,0.732854505
6.283,0.702891648
6.2832,0.643005949
6.2834,0.672898966
6.2836,0.732711913
6.2838,0.792519037
6.284,0.732640616
6.2842,0.762523443
6.2844,0.792403357
6.2846,0.792364798
6.2848,0.732498024
6.285,-2.228890072
6.2852,0.732426728
6.2854,0.762300819
6.2856,0.702447148
6.2858,0.792133439
6.286,0.762189507
6.2862,0.702344571
6.2864,0.672407918
6.2866,0.702276186
6.2868,0.732141542
6.287,0.762003987
6.2872,0.642380335
6.2874,0.761929779
6.2876,0.761892675
6.2878,0.761855571
6.288,0.761818467
6.2882,0.67211329
6.2884,0.731856357
6.2886,0.791593602
6.2888,0.731785061
6.289,0.731749413
6.2892,0.761595844
6.2894,0.76155874
6.2896,0.701763301
6.2898,0.701729109
6.29,0.731571172
6.2902,0.701660724
6.2904,0.821119908
6.2906,-0.941361508
6.2908,0.701558147
6.291,0.701523955
6.2912,0.671622242
6.2914,0.731321635
6.2916,0.761150596
6.2918,0.761113492
6.292,0.761076388
6.2922,0.701318801
6.2924,0.731143394
6.2926,0.731107746
6.2928,0.731072098
6.293,0.790745287
6.2932,0.790706727
6.2934,0.790668168
6.2936,0.730929506
6.2938,0.701045262
6.294,0.671163931
6.2942,0.641285511
6.2944,0.760631141
6.2946,0.64122295
6.2948,0.700874301
6.295,0.730679969
6.2952,0.700805916
6.2954,0.700771724
6.2956,0.700737532
6.2958,0.700703339
6.296,0.700669147
6.2962,-0.253961055
6.2964,0.640941423
6.2966,0.640910143
6.2968,0.67070562
6.297,0.760148789
6.2972,0.700463993
6.2974,0.64078502
6.2976,0.700395608
6.2978,0.760000373
6.298,0.610873155
6.2982,0.670476464
6.2984,0.700258839
6.2986,0.670410991
6.2988,0.700190454
6.299,0.700156262
6.2992,0.640503494
6.2994,0.610664381
6.2996,0.670247309
6.2998,0.700019493
6.3,0.583321084
6.3002,0.608127597
6.3004,0.632931685
6.3006,0.583235603
6.3008,0.732195317
6.301,0.583178616
6.3012,0.483834356
6.3014,0.583121628
6.3016,0.583093135
6.3018,-0.310646232
6.302,0.558212059
6.3022,0.533361903
6.3024,0.607800823
6.3026,0.533309768
6.3028,0.607741409
6.303,0.58289368
6.3032,0.558048376
6.3034,0.607652289
6.3036,0.582808199
6.3038,0.657219216
6.304,0.557939255
6.3042,0.582722718
6.3044,0.607503755
6.3046,0.607474048
6.3048,0.582637237
6.305,0.607414635
6.3052,0.58258025
6.3054,0.532944827
6.3056,0.632127766
6.3058,0.532892692
6.306,0.55766645
6.3062,0.582437782
6.3064,0.656801485
6.3066,0.557584609
6.3068,0.582352301
6.307,0.532736289
6.3072,0.582295314
6.3074,0.433518822
6.3076,0.582238327
6.3078,0.582209833
6.308,0.631756727
6.3082,0.582152846
6.3084,0.582124352
6.3086,0.582095859
6.3088,0.582067365
6.309,0.582038871
6.3092,0.507669135
6.3094,0.581981884
6.3096,0.581953391
6.3098,0.581924897
6.31,0.606671965
6.3102,0.680965304
6.3104,0.606612551
6.3106,0.557039001
6.3108,0.532241011
6.311,0.581753935
6.3112,0.532188877
6.3114,0.606464017
6.3116,0.606434311
6.3118,0.581639961
6.312,0.556848038
6.3122,0.507296324
6.3124,0.556793477
6.3126,0.532006406
6.3128,0.507221761
6.313,0.507196907
6.3132,0.556684355
6.3134,0.531902137
6.3136,0.581383518
6.3138,0.432839958
6.314,0.581326531
6.3142,0.531797868
6.3144,0.606018416
6.3146,0.531745734
6.3148,0.556466112
6.315,0.581184063
6.3152,0.482179494
6.3154,0.506898659
6.3156,0.531615397
6.3158,0.53158933
6.316,0.581041595
6.3162,0.531537196
6.3164,0.556247868
6.3166,0.531485061
6.3168,0.50672468
6.317,0.580899127
6.3172,0.506674972
6.3174,0.58084214
6.3176,0.531354725
6.3178,0.556056905
6.318,0.53130259
6.3182,0.531276523
6.3184,0.60542428
6.3186,0.061479885
6.3188,0.555920503
6.319,0.580614191
6.3192,0.506426431
6.3194,0.481683035
6.3196,0.506376723
6.3198,0.555784101
6.32,0.580471723
6.3202,0.506302161
6.3204,0.55570226
6.3206,0.530963716
6.3208,0.530937649
6.321,0.530911582
6.3212,0.555593138
6.3214,0.555565858
6.3216,0.506128183
6.3218,0.555511297
6.322,0.530781246
6.3222,0.530755178
6.3224,0.506028766
6.3226,0.530703044
6.3228,0.555374895
6.323,0.555347614
6.3232,0.580015825
6.3234,0.579987332
6.3236,0.579958838
6.3238,0.53054664
6.324,0.60459249
6.3242,-0.827423917
6.3244,0.530468439
6.3246,0.57981637
6.3248,0.579787877
6.325,0.579759383
6.3252,0.579730889
6.3254,0.530338102
6.3256,0.530312035
6.3258,0.554965688
6.326,0.554938408
6.3262,0.530233833
6.3264,0.579559928
6.3266,0.579531434
6.3268,0.530155632
6.327,0.579474447
6.3272,0.530103497
6.3274,0.653427505
6.3276,0.530051363
6.3278,0.579360472
6.328,0.579331979
6.3282,0.603968647
6.3284,0.579274992
6.3286,0.677897442
6.3288,0.455910391
6.329,0.60384982
6.3292,0.529842825
6.3294,0.505158874
6.3296,0.57910403
6.3298,2.03374749
6.33,0.579047043
6.3302,0.529712488
6.3304,0.529686421
6.3306,0.50500975
6.3308,0.504984896
6.331,0.52960822
6.3312,0.554229117
6.3314,0.504910333
6.3316,0.529530018
6.3318,0.4802173
6.332,0.554119995
6.3322,0.480170018
6.3324,0.504786063
6.3326,0.455484265
6.3328,0.504736355
6.333,0.578619639
6.3332,0.504686647
6.3334,0.480028173
6.3336,0.480004532
6.3338,0.479980891
6.334,0.578477171
6.3342,0.55381991
6.3344,0.578420184
6.3346,0.529139009
6.3348,0.529112942
6.335,0.578334703
6.3352,0.504438106
6.3354,1.907838057
6.3356,0.553628947
6.3358,0.553601667
6.336,0.553574387
6.3362,0.578163741
6.3364,0.578135247
6.3366,0.553492545
6.3368,0.602691256
6.337,0.504214419
6.3372,0.528800135
6.3374,0.627211492
6.3376,0.528748
6.3378,0.504115003
6.338,0.577907299
6.3382,0.307229269
6.3384,0.577850311
6.3386,0.627025972
6.3388,0.553192461
6.339,0.52856553
6.3392,0.528539462
6.3394,0.553110619
6.3396,0.553083339
6.3398,0.553056058
6.34,0.528435193
6.3402,0.577593869
6.3404,0.602156534
6.3406,0.552946937
6.3408,0.60209712
6.341,0.995467713
6.3412,0.577451401
6.3414,0.528252723
6.3416,0.528226656
6.3418,0.552783254
6.342,0.528174521
6.3422,0.528148454
6.3424,0.528122387
6.3426,0.552674133
6.3428,0.577223452
6.343,0.577194959
6.3432,0.577166465
6.3434,0.577137971
6.3436,0.55253773
6.3438,0.601651518
6.344,0.527913849
6.3442,0.577023997
6.3444,0.576995503
6.3446,0.527835647
6.3448,0.552374048
6.345,0.552346767
6.3452,0.503195403
6.3454,0.527731378
6.3456,0.527705311
6.3458,0.527679243
6.346,0.552210365
6.3462,0.527627109
6.3464,0.552155804
6.3466,0.576682074
6.3468,0.478444234
6.347,0.52752284
6.3472,0.527496773
6.3474,0.576568099
6.3476,0.502897154
6.3478,0.5028723
6.348,0.527392504
6.3482,0.527366436
6.3484,0.527340369
6.3486,0.55185572
6.3488,0.429127416
6.349,0.551801159
6.3492,0.576311657
6.3494,0.674429424
6.3496,0.527183966
6.3498,0.527157898
6.35,0.502598905
6.3502,0.527105764
6.3504,0.527079697
6.3506,0.527053629
6.3508,0.477971416
6.351,0.527001495
6.3512,0.526975428
6.3514,0.526949361
6.3516,0.526923293
6.3518,0.526897226
6.352,0.477829571
6.3522,0.428766769
6.3524,0.526819024
6.3526,0.477758648
6.3528,0.502250948
6.353,0.477711366
6.3532,0.575741785
6.3534,0.477664085
6.3536,0.575684797
6.3538,0.526636554
6.354,0.477593162
6.3542,0.526584419
6.3544,0.575570823
6.3546,0.526532285
6.3548,0.551010027
6.355,0.599987938
6.3552,0.5019527
6.3554,0.501927846
6.3556,0.526401948
6.3558,0.477380394
6.356,0.526349814
6.3562,0.526323747
6.3564,0.501803575
6.3566,0.550764503
6.3568,0.501753867
6.357,0.526219478
6.3572,0.575171913
6.3574,0.526167343
6.3576,0.575114925
6.3578,0.526115209
6.358,0.526089141
6.3582,0.526063074
6.3584,0.477073063
6.3586,0.52601094
6.3588,0.525984872
6.359,0.550437138
6.3592,0.525932738
6.3594,0.501430764
6.3596,0.550355296
6.3598,0.525854536
6.36,0.525828469
6.3602,0.574744508
6.3604,0.525776334
6.3606,0.550218894
6.3608,0.501256786
6.361,0.501231932
6.3612,0.501207078
6.3614,0.501182224
6.3616,0.525619931
6.3618,0.525593864
6.362,0.525567797
6.3622,0.525541729
6.3624,0.54997337
6.3626,0.476576604
6.3628,0.476552963
6.363,0.500983391
6.3632,0.476505681
6.3634,0.427578755
6.3636,0.4764584
6.3638,0.525333191
6.364,0.451963115
6.3642,0.500834267
6.3644,0.476363836
6.3646,0.476340195
6.3648,0.549646005
6.365,0.476292913
6.3652,0.500709996
6.3654,0.525124653
6.3656,0.476221991
6.3658,0.47619835
6.366,0.50061058
6.3662,0.549455042
6.3664,0.476127427
6.3666,0.52496825
6.3668,0.500511164
6.367,0.50048631
6.3672,0.54931864
6.3674,0.476009223
6.3676,0.524837914
6.3678,0.524811846
6.368,0.4759383
6.3682,0.500337185
6.3684,0.475891018
6.3686,0.500287477
6.3688,0.52468151
6.369,0.426984749
6.3692,0.475796455
6.3694,0.451357567
6.3696,0.475749173
6.3698,0.524551174
6.37,0.475701891
6.3702,0.47567825
6.3704,0.524472972
6.3706,0.500038937
6.3708,0.451200573
6.371,0.52439477
6.3712,0.57317736
6.3714,0.475536405
6.3716,0.524316569
6.3718,0.573091879
6.372,0.475465482
6.3722,0.524238367
6.3724,0.5242123
6.3726,0.548582069
6.3728,0.475370919
6.373,0.524134098
6.3732,0.524108031
6.3734,0.548472947
6.3736,0.572835437
6.3738,0.524029829
6.374,0.475229073
6.3742,0.523977695
6.3744,0.523951627
6.3746,0.572692969
6.3748,0.548281984
6.375,0.523873426
6.3752,0.475087228
6.3754,0.499442439
6.3756,0.548172862
6.3758,0.499392731
6.376,0.474992665
6.3762,0.499343023
6.3764,0.523690955
6.3766,0.54803646
6.3768,0.474898101
6.377,0.523612753
6.3772,0.547954619
6.3774,0.596660778
6.3776,0.474803538
6.3778,0.523508484
6.378,0.377303934
6.3782,0.547818217
6.3784,0.547790936
6.3786,0.523404215
6.3788,0.49901992
6.379,0.450281037
6.3792,0.523326013
6.3794,0.47459077
6.3796,0.498920504
6.3798,0.523247812
6.38,0.450168898
6.3802,0.498845941
6.3804,0.52316961
6.3806,0.425754306
6.3808,0.474425283
6.381,0.425711877
6.3812,0.474378002
6.3814,0.498696817
6.3816,0.449989477
6.3818,0.474307079
6.382,0.474283438
6.3822,0.547272608
6.3824,0.474236156
6.3826,0.498547693
6.3828,0.474188875
6.383,0.571496237
6.3832,0.49847313
6.3834,0.425457303
6.3836,0.522752534
6.3838,0.425414874
6.384,0.474047029
6.3842,0.522674332
6.3844,0.473999747
6.3846,0.473976107
6.3848,0.473952466
6.385,0.473928825
6.3852,0.49822459
6.3854,0.473881543
6.3856,0.473857902
6.3858,0.571097327
6.386,0.47381062
6.3862,0.546727
6.3864,0.400826958
6.3866,0.522361525
6.3868,0.473716057
6.387,0.522309391
6.3872,0.522283324
6.3874,0.497951195
6.3876,0.522231189
6.3878,0.522205122
6.388,0.473574212
6.3882,0.570755404
6.3884,0.449226935
6.3886,0.570698417
6.3888,0.497777217
6.389,0.570641429
6.3892,0.546317793
6.3894,0.473408725
6.3896,0.521970517
6.3898,0.546235952
6.39,0.449047513
6.3902,0.497603238
6.3904,0.497578384
6.3906,0.52184018
6.3908,0.521814113
6.391,0.497503822
6.3912,0.521761979
6.3914,0.715990291
6.3916,0.49742926
6.3918,0.497404406
6.392,0.473101394
6.3922,0.521631642
6.3924,0.473054112
6.3926,0.521579508
6.3928,0.521553441
6.393,0.472983189
6.3932,0.570043064
6.3934,0.472935908
6.3936,0.521449172
6.3938,0.472888626
6.394,0.424332933
6.3942,0.472841344
6.3944,0.448554104
6.3946,0.497056449
6.3948,0.497031595
6.395,0.521266701
6.3952,0.448464393
6.3954,0.521214567
6.3956,0.472675858
6.3958,0.472652217
6.396,0.521136365
6.3962,0.472604935
6.3964,0.472581294
6.3966,0.472557653
6.3968,0.448284971
6.397,1.102953909
6.3972,0.520979961
6.3974,0.47246309
6.3976,0.472439449
6.3978,0.472415808
6.398,0.423908643
6.3982,0.520849625
6.3984,0.448105549
6.3986,0.448083122
6.3988,0.472297604
6.399,0.472273963
6.3992,0.472250322
6.3994,0.423760141
6.3996,0.447970983
6.3998,0.302563492
6.4,0.423696497
6.4002,0.496360535
6.4004,0.496335681
6.4006,0.472084836
6.4008,0.447836417
6.401,0.423590425
6.4012,0.520458616
6.4014,0.423547996
6.4016,0.496186556
6.4018,0.496161702
6.402,0.423484352
6.4022,0.471895709
6.4024,0.49608714
6.4026,1.101408769
6.4028,0.423399494
6.403,0.447589712
6.4032,0.447567285
6.4034,0.49596287
6.4036,0.471730222
6.4038,0.495913162
6.404,0.495888308
6.4042,0.568475915
6.4044,0.471635659
6.4046,0.471612018
6.4048,0.495788891
6.405,0.495764037
6.4052,0.544135359
6.4054,0.205351832
6.4056,0.447298152
6.4058,0.447275724
6.406,0.471446532
6.4062,0.519806935
6.4064,0.47139925
6.4066,0.495565205
6.4068,0.471351968
6.407,0.495515497
6.4072,0.519676599
6.4074,0.495465789
6.4076,0.495440935
6.4078,0.49541608
6.408,0.51957233
6.4082,1.390022313
6.4084,0.519520196
6.4086,0.495316664
6.4088,0.519468061
6.409,0.519441994
6.4092,0.519415927
6.4094,0.471044637
6.4096,0.495192394
6.4098,0.519337725
6.41,0.470973714
6.4102,0.470950073
6.4104,0.470926432
6.4106,0.519233456
6.4108,0.470879151
6.411,0.253389358
6.4112,0.494993561
6.4114,0.494968707
6.4116,0.494943853
6.4118,0.470760946
6.412,0.470737305
6.4122,0.422402411
6.4124,0.422381197
6.4126,0.470666383
6.4128,0.422338768
6.413,0.422317553
6.4132,0.422296339
6.4134,0.470571819
6.4136,0.446401044
6.4138,2.136593103
6.414,0.446356188
6.4142,0.446333761
6.4144,0.470453615
6.4146,0.470429974
6.4148,0.494546188
6.415,0.494521334
6.4152,0.470359051
6.4154,0.446199195
6.4156,0.446176767
6.4158,0.42202055
6.416,0.470264488
6.4162,0.470240847
6.4164,0.470217206
6.4166,0.446064628
6.4168,0.446042201
6.417,0.470146283
6.4172,0.445997345
6.4174,0.470099001
6.4176,0.44595249
6.4178,0.47005172
6.418,0.42178719
6.4182,0.470004438
6.4184,0.469980797
6.4186,0.469957156
6.4188,0.469933515
6.419,0.469909874
6.4192,0.445773068
6.4194,-2.013668484
6.4196,0.469838952
6.4198,0.469815311
6.42,0.46979167
6.4202,0.469768029
6.4204,0.421532616
6.4206,0.445616074
6.4208,0.421490187
6.421,0.469673465
6.4212,0.469649825
6.4214,0.517825825
6.4216,0.445503936
6.4218,0.493676296
6.422,0.493651442
6.4222,0.46953162
